eps1         u            sigma3        sigma3'       sigma1        sigma1'       p             q
[%]         [kPa]         [kPa]         [kPa]         [kPa]         [kPa]         [kPa]         [kPa] 

3.2258      -5.2653      400.1197      405.3850      1629.7047      1634.9700      815.2467      1229.5850
3.2268      -5.3646      400.1464      405.5110      1629.9654      1635.3300      815.4507      1229.8190
3.2268      -5.4675      400.1655      405.6330      1630.2125      1635.6800      815.6487      1230.0470
3.2278      -5.5520      400.1650      405.7170      1630.4680      1636.0200      815.8180      1230.3030
3.2288      -5.6586      400.1924      405.8510      1630.7114      1636.3700      816.0240      1230.5190
3.2288      -5.7726      400.1465      405.9190      1630.9875      1636.7600      816.1993      1230.8410
3.2298      -5.8644      400.1196      405.9840      1631.2556      1637.1200      816.3627      1231.1360
3.2298      -5.9306      400.1564      406.0870      1631.6394      1637.5700      816.5813      1231.4830
3.2308      -6.0592      400.1378      406.1970      1632.0308      1638.0900      816.8280      1231.8930
3.2318      -6.1511      400.1649      406.3160      1632.3589      1638.5100      817.0473      1232.1940
3.2318      -6.2283      400.1007      406.3290      1632.7017      1638.9300      817.1960      1232.6010
3.2328      -6.3459      400.2111      406.5570      1632.9841      1639.3300      817.4813      1232.7730
3.2338      -6.4415      400.1195      406.5610      1633.3085      1639.7500      817.6240      1233.1890
3.2338      -6.5775      400.0825      406.6600      1633.6125      1640.1900      817.8367      1233.5300
3.2348      -6.6547      400.0824      406.7370      1633.9554      1640.6100      818.0280      1233.8730
3.2348      -6.7539      400.0731      406.8270      1634.2461      1641.0000      818.2180      1234.1730
3.2358      -6.8641      400.1289      406.9930      1634.5559      1641.4200      818.4687      1234.4270
3.2368      -6.9707      400.1283      407.0990      1634.9493      1641.9200      818.7060      1234.8210
3.2368      -7.0516      400.1194      407.1710      1635.3484      1642.4000      818.9140      1235.2290
3.2378      -7.1508      400.1102      407.2610      1635.7292      1642.8800      819.1340      1235.6190
3.2388      -7.2648      400.2022      407.4670      1636.0652      1643.3300      819.4213      1235.8630
3.2398      -7.3714      400.1837      407.5550      1636.4087      1643.7800      819.6300      1236.2250
3.2398      -7.4926      400.1194      407.6120      1636.7474      1644.2400      819.8213      1236.6280
3.2408      -7.5661      400.1469      407.7130      1637.0439      1644.6100      820.0120      1236.8970
3.2408      -7.6948      400.1282      407.8230      1637.3852      1645.0800      820.2420      1237.2570
3.2418      -7.8051      400.1560      407.9610      1637.7350      1645.5400      820.4873      1237.5790
3.2428      -7.9190      400.0830      408.0020      1638.0510      1645.9700      820.6580      1237.9680
3.2428      -8.0035      400.1105      408.1140      1638.5165      1646.5200      820.9160      1238.4060
3.2438      -8.0954      400.1466      408.2420      1638.9246      1647.0200      821.1680      1238.7780
3.2448      -8.2314      400.1556      408.3870      1639.3286      1647.5600      821.4447      1239.1730
3.2448      -8.3380      400.1841      408.5220      1639.7121      1648.0500      821.6980      1239.5280
3.2458      -8.4445      400.1745      408.6190      1640.0955      1648.5400      821.9260      1239.9210
3.2468      -8.5254      400.1376      408.6630      1640.5346      1649.0600      822.1287      1240.3970
3.2468      -8.6210      400.1930      408.8140      1640.9690      1649.5900      822.4060      1240.7760
3.2478      -8.7533      400.1097      408.8630      1641.4467      1650.2000      822.6420      1241.3370
3.2488      -8.8782      400.0918      408.9700      1641.8618      1650.7400      822.8933      1241.7700
3.2488      -8.9738      400.1382      409.1120      1642.2962      1651.2700      823.1647      1242.1580
3.2498      -9.0914      400.1656      409.2570      1642.8086      1651.9000      823.4713      1242.6430
3.2498      -9.2164      400.1656      409.3820      1643.2636      1652.4800      823.7480      1243.0980
3.2508      -9.3487      400.1013      409.4500      1643.7413      1653.0900      823.9967      1243.6400
3.2518      -9.4626      400.1284      409.5910      1644.1174      1653.5800      824.2540      1243.9890
3.2518      -9.5766      400.1104      409.6870      1644.5734      1654.1500      824.5080      1244.4630
3.2528      -9.7089      400.1741      409.8830      1644.9611      1654.6700      824.8120      1244.7870
3.2538      -9.8559      400.1381      409.9940      1645.3641      1655.2200      825.0693      1245.2260
3.2538      -9.9808      400.1472      410.1280      1645.7692      1655.7500      825.3353      1245.6220
3.2548      -10.0507      400.1283      410.1790      1646.1093      1656.1600      825.5060      1245.9810
3.2557      -10.2051      400.1289      410.3340      1646.4749      1656.6800      825.7827      1246.3460
3.2557      -10.3080      400.1100      410.4180      1646.9220      1657.2300      826.0220      1246.8120
3.2567      -10.4366      400.1284      410.5650      1647.3534      1657.7900      826.3067      1247.2250
3.2567      -10.5763      400.1467      410.7230      1647.8037      1658.3800      826.6087      1247.6570
3.2577      -10.6902      400.1008      410.7910      1648.1398      1658.8300      826.8040      1248.0390
3.2577      -10.8115      400.1655      410.9770      1648.4985      1659.3100      827.0880      1248.3330
3.2587      -10.9254      400.2016      411.1270      1648.8946      1659.8200      827.3580      1248.6930
3.2597      -11.0725      400.1375      411.2100      1649.2475      1660.3200      827.5800      1249.1100
3.2597      -11.1827      400.0733      411.2560      1649.6373      1660.8200      827.7773      1249.5640
3.2607      -11.3077      400.1283      411.4360      1649.9923      1661.3000      828.0573      1249.8640
3.2617      -11.4069      400.1841      411.5910      1650.3431      1661.7500      828.3107      1250.1590
3.2617      -11.5502      400.1288      411.6790      1650.8398      1662.3900      828.5827      1250.7110
3.2627      -11.6348      400.1012      411.7360      1651.3152      1662.9500      828.8073      1251.2140
3.2637      -11.7928      400.1382      411.9310      1651.7472      1663.5400      829.1340      1251.6090
3.2637      -11.9068      400.1742      412.0810      1652.1232      1664.0300      829.3973      1251.9490
3.2647      -12.0427      400.0733      412.1160      1652.4773      1664.5200      829.5840      1252.4040
3.2657      -12.1457      400.1373      412.2830      1652.8343      1664.9800      829.8487      1252.6970
3.2657      -12.2706      400.1924      412.4630      1653.1894      1665.4600      830.1287      1252.9970
3.2667      -12.4250      400.1290      412.5540      1653.6250      1666.0500      830.3860      1253.4960
3.2677      -12.5389      400.1471      412.6860      1654.0011      1666.5400      830.6373      1253.8540
3.2677      -12.6565      400.1105      412.7670      1654.3935      1667.0500      830.8613      1254.2830
3.2687      -12.7888      400.1472      412.9360      1654.8012      1667.5900      831.1540      1254.6540
3.2697      -12.9101      400.1469      413.0570      1655.2499      1668.1600      831.4247      1255.1030
3.2697      -13.0425      400.1005      413.1430      1655.7375      1668.7800      831.6887      1255.6370
3.2707      -13.1564      400.1746      413.3310      1656.1136      1669.2700      831.9773      1255.9390
3.2717      -13.2666      400.0914      413.3580      1656.4534      1669.7200      832.1453      1256.3620
3.2717      -13.4100      400.1470      413.5570      1656.8200      1670.2300      832.4480      1256.6730
3.2727      -13.5460      400.2110      413.7570      1657.1140      1670.6600      832.7247      1256.9030
3.2737      -13.6709      400.1741      413.8450      1657.5991      1671.2700      832.9867      1257.4250
3.2737      -13.7665      400.1285      413.8950      1657.9635      1671.7300      833.1733      1257.8350
3.2747      -13.8804      400.1466      414.0270      1658.3896      1672.2700      833.4413      1258.2430
3.2757      -14.0421      400.1189      414.1610      1658.7579      1672.8000      833.7073      1258.6390
3.2757      -14.1671      400.1469      414.3140      1659.1929      1673.3600      833.9960      1259.0460
3.2767      -14.2517      400.1013      414.3530      1659.6683      1673.9200      834.2087      1259.5670
3.2777      -14.3950      400.1190      414.5140      1660.0350      1674.4300      834.4860      1259.9160
3.2787      -14.5273      400.1747      414.7020      1660.3227      1674.8500      834.7513      1260.1480
3.2787      -14.6854      400.1286      414.8140      1660.6346      1675.3200      834.9827      1260.5060
3.2797      -14.7882      400.1378      414.9260      1660.9418      1675.7300      835.1940      1260.8040
3.2797      -14.8912      400.1008      414.9920      1661.3688      1676.2600      835.4147      1261.2680
3.2807      -15.0014      400.1376      415.1390      1661.6986      1676.7000      835.6593      1261.5610
3.2817      -15.1558      400.1382      415.2940      1662.0842      1677.2400      835.9427      1261.9460
3.2817      -15.2624      400.1466      415.4090      1662.4576      1677.7200      836.1793      1262.3110
3.2827      -15.3837      400.0643      415.4480      1662.8363      1678.2200      836.3720      1262.7720
3.2837      -15.5123      400.1657      415.6780      1663.3377      1678.8500      836.7353      1263.1720
3.2837      -15.6446      400.1834      415.8280      1663.7354      1679.3800      837.0120      1263.5520
3.2847      -15.7733      400.1377      415.9110      1664.0567      1679.8300      837.2173      1263.9190
3.2857      -15.9056      400.1924      416.0980      1664.3744      1680.2800      837.4920      1264.1820
3.2857      -16.0268      400.0922      416.1190      1664.7332      1680.7600      837.6660      1264.6410
3.2867      -16.1261      400.1839      416.3100      1665.1339      1681.2600      837.9600      1264.9500
